year,lap_length,position,driver_number,average_lap_time,track_temperature,pressure,rainfall,wind_speed,wind_direction,humidity,air_temperature,average_speed,session_encoded,weather_score,is_top_driver
2025,5.303,11,55,151.16516666666666,37.7,1016.8,0,1.3,109,67.0,22.9,0.035080833216647136,0,10.55,0
2025,5.303,12,23,198.03370588235296,37.7,1016.8,0,1.3,109,67.0,22.9,0.02677826977166394,0,10.55,1
2025,5.303,13,14,166.91404545454546,37.7,1016.8,0,1.3,109,67.0,22.9,0.03177084340361356,0,10.55,0
2025,5.303,14,7,196.93789473684208,37.7,1016.8,0,1.3,109,67.0,22.9,0.026927270686457394,0,10.55,0
2025,5.303,15,10,172.86436363636363,37.7,1016.8,0,1.3,109,67.0,22.9,0.03067723091356965,0,10.55,0
2025,5.303,16,12,155.2949583333333,37.7,1016.8,0,1.3,109,67.0,22.9,0.03414792120048972,0,10.55,0
2025,5.303,17,30,175.40266666666668,37.7,1016.8,0,1.3,109,67.0,22.9,0.030233291778156163,0,10.55,1
2025,5.303,18,5,181.97266666666667,37.7,1016.8,0,1.3,109,67.0,22.9,0.02914173923556285,0,10.55,0
2025,5.303,19,31,238.8546,37.7,1016.8,0,1.3,109,67.0,22.9,0.022201791382707302,0,10.55,1
2025,5.303,20,87,191.238,37.7,1016.8,0,1.3,109,67.0,22.9,0.027729844486974346,0,10.55,0
2025,5.303,1,16,120.76003225806453,37.7,1016.8,0,1.3,109,67.0,22.9,0.0439135358018742,1,10.55,0
2025,5.303,2,81,129.60575862068973,37.7,1016.8,0,1.3,109,67.0,22.9,0.04091639180570678,1,10.55,0
2025,5.303,3,4,127.75506896551724,37.7,1016.8,0,1.3,109,67.0,22.9,0.04150911617785866,1,10.55,0
2025,5.303,4,22,135.92828571428575,37.7,1016.8,0,1.3,109,67.0,22.9,0.039013219155479034,1,10.55,0
2025,5.303,5,44,124.45253333333332,37.7,1016.8,0,1.3,109,67.0,22.9,0.04261062316663703,1,10.55,0
2025,5.303,6,6,128.63606896551727,37.7,1016.8,0,1.3,109,67.0,22.9,0.0412248294171796,1,10.55,0
2025,5.303,7,1,179.27538095238094,37.7,1016.8,0,1.3,109,67.0,22.9,0.029580190943276147,1,10.55,0
2025,5.303,8,27,158.86352173913042,37.7,1016.8,0,1.3,109,67.0,22.9,0.03338085384200439,1,10.55,0
2025,5.303,9,18,138.54255555555554,37.7,1016.8,0,1.3,109,67.0,22.9,0.038277047646010094,1,10.55,0
2025,5.303,10,63,128.982,37.7,1016.8,0,1.3,109,67.0,22.9,0.04111426400583027,1,10.55,0
2025,5.303,11,55,124.13793103448278,37.7,1016.8,0,1.3,109,67.0,22.9,0.0427186111111111,1,10.55,0
2025,5.303,12,23,131.59314814814817,37.7,1016.8,0,1.3,109,67.0,22.9,0.04029845075238916,1,10.55,1
2025,5.303,13,14,142.64938461538466,37.7,1016.8,0,1.3,109,67.0,22.9,0.037175063981510326,1,10.55,0
2025,5.303,14,7,127.94506896551728,37.7,1016.8,0,1.3,109,67.0,22.9,0.04144747463014164,1,10.55,0
2025,5.303,15,10,127.701724137931,37.7,1016.8,0,1.3,109,67.0,22.9,0.04152645577652667,1,10.55,0
2025,5.303,16,12,124.13623333333332,37.7,1016.8,0,1.3,109,67.0,22.9,0.04271919533566214,1,10.55,0
2025,5.303,17,30,129.79096551724135,37.7,1016.8,0,1.3,109,67.0,22.9,0.040858005631336125,1,10.55,1
2025,5.303,18,5,135.5049642857143,37.7,1016.8,0,1.3,109,67.0,22.9,0.03913509758076865,1,10.55,0
2025,5.303,19,31,120.85526666666668,37.7,1016.8,0,1.3,109,67.0,22.9,0.04387893176907474,1,10.55,1
2025,5.303,1,81,249.502,40.4,1012.7,0,0.7,0,51.0,28.6,0.02125433864257601,2,15.049999999999999,0
2025,5.303,2,63,155.6045625,40.4,1012.7,0,0.7,0,51.0,28.6,0.03407997757135174,2,15.049999999999999,0
2025,5.303,3,1,164.58423529411763,40.4,1012.7,0,0.7,0,51.0,28.6,0.03222058291623957,2,15.049999999999999,0
2025,5.303,4,16,180.69285714285715,40.4,1012.7,0,0.7,0,51.0,28.6,0.029348144048701424,2,15.049999999999999,0
2025,5.303,5,12,146.0073157894737,40.4,1012.7,0,0.7,0,51.0,28.6,0.03632009787541287,2,15.049999999999999,0
2025,5.303,6,55,129.30722727272726,40.4,1012.7,0,0.7,0,51.0,28.6,0.04101085540110779,2,15.049999999999999,0
2025,5.303,7,23,127.99799999999998,40.4,1012.7,0,0.7,0,51.0,28.6,0.04143033484898202,2,15.049999999999999,1
2025,5.303,8,44,185.7233,40.4,1012.7,0,0.7,0,51.0,28.6,0.028553229454785695,2,15.049999999999999,0
2025,5.303,9,22,232.7233125,40.4,1012.7,0,0.7,0,51.0,28.6,0.022786715877465006,2,15.049999999999999,0
2025,5.303,10,4,197.0133684210527,40.4,1012.7,0,0.7,0,51.0,28.6,0.02691695514116861,2,15.049999999999999,0
2025,5.303,11,5,161.60805882352938,40.4,1012.7,0,0.7,0,51.0,28.6,0.03281395766154644,2,15.049999999999999,0
2025,5.303,12,10,123.63657142857144,40.4,1012.7,0,0.7,0,51.0,28.6,0.04289183967758037,2,15.049999999999999,0
2025,5.303,13,6,223.65858823529413,40.4,1012.7,0,0.7,0,51.0,28.6,0.023710245342428427,2,15.049999999999999,0
2025,5.303,14,18,148.69161904761907,40.4,1012.7,0,0.7,0,51.0,28.6,0.03566441763137769,2,15.049999999999999,0
2025,5.303,15,7,186.2557058823529,40.4,1012.7,0,0.7,0,51.0,28.6,0.028471610976308032,2,15.049999999999999,0
2025,5.303,16,27,171.6872857142857,40.4,1012.7,0,0.7,0,51.0,28.6,0.030887552202467777,2,15.049999999999999,0
2025,5.303,17,14,148.34314285714285,40.4,1012.7,0,0.7,0,51.0,28.6,0.03574819771148361,2,15.049999999999999,0
2025,5.303,18,31,188.3937647058824,40.4,1012.7,0,0.7,0,51.0,28.6,0.02814848998998967,2,15.049999999999999,1
2025,5.303,20,30,106.861,40.4,1012.7,0,0.7,0,51.0,28.6,0.04962521406312873,2,15.049999999999999,1
2025,5.303,1,4,178.92863157894735,40.7,1008.9,0,0.7,161,36.0,31.4,0.029637514986863334,5,19.55,0
2025,5.303,2,81,196.70194117647057,40.7,1008.9,0,0.7,161,36.0,31.4,0.02695957125935239,5,19.55,0
2025,5.303,3,1,207.5629375,40.7,1008.9,0,0.7,161,36.0,31.4,0.02554887719297189,5,19.55,0
2025,5.303,4,63,181.30773684210524,40.7,1008.9,0,0.7,161,36.0,31.4,0.029248613944247746,5,19.55,0
2025,5.303,5,22,191.93723529411767,40.7,1008.9,0,0.7,161,36.0,31.4,0.027628823515530348,5,19.55,0
2025,5.303,6,23,177.12415,40.7,1008.9,0,0.7,161,36.0,31.4,0.029939452073587936,5,19.55,1
2025,5.303,7,16,178.95073684210524,40.7,1008.9,0,0.7,161,36.0,31.4,0.029633853950984456,5,19.55,0
2025,5.303,8,44,158.29118181818183,40.7,1008.9,0,0.7,161,36.0,31.4,0.0335015503648914,5,19.55,0
2025,5.303,9,10,174.08874999999998,40.7,1008.9,0,0.7,161,36.0,31.4,0.030461474391653687,5,19.55,0
2025,5.303,10,55,178.97470000000004,40.7,1008.9,0,0.7,161,36.0,31.4,0.02962988623531705,5,19.55,0
2025,5.303,11,6,185.92527272727276,40.7,1008.9,0,0.7,161,36.0,31.4,0.02852221175858531,5,19.55,0
2025,5.303,12,14,200.8405833333333,40.7,1008.9,0,0.7,161,36.0,31.4,0.02640402607872662,5,19.55,0
2025,5.303,13,18,162.78278571428572,40.7,1008.9,0,0.7,161,36.0,31.4,0.03257715474477601,5,19.55,0
2025,5.303,14,7,169.81771428571432,40.7,1008.9,0,0.7,161,36.0,31.4,0.031227602033777387,5,19.55,0
2025,5.303,15,5,186.8528333333333,40.7,1008.9,0,0.7,161,36.0,31.4,0.02838062396699007,5,19.55,0
2025,5.303,16,12,116.13925,40.7,1008.9,0,0.7,161,36.0,31.4,0.045660704714383805,5,19.55,0
2025,5.303,17,27,137.185,40.7,1008.9,0,0.7,161,36.0,31.4,0.0386558297189926,5,19.55,0
2025,5.303,18,30,142.119,40.7,1008.9,0,0.7,161,36.0,31.4,0.037313800406701424,5,19.55,1
2025,5.303,19,31,140.53285714285715,40.7,1008.9,0,0.7,161,36.0,31.4,0.037734947597409856,5,19.55,1
2025,5.303,1,4,104.46319230769232,18.7,1010.4,0,2.8,215,71.0,16.2,0.05076429202335897,6,10.1,0
2025,5.303,2,1,104.73774999999998,18.7,1010.4,0,2.8,215,71.0,16.2,0.0506312194027464,6,10.1,0
2025,5.303,3,63,104.79438461538462,18.7,1010.4,0,2.8,215,71.0,16.2,0.050603856489668045,6,10.1,0
2025,5.303,4,23,104.404137254902,18.7,1010.4,0,2.8,215,71.0,16.2,0.05079300628721984,6,10.1,1
2025,5.303,5,12,104.63049999999998,18.7,1010.4,0,2.8,215,71.0,16.2,0.05068311821122905,6,10.1,0
2025,5.303,6,18,104.78234615384616,18.7,1010.4,0,2.8,215,71.0,16.2,0.05060967037533113,6,10.1,0
2025,5.303,7,27,104.77163461538458,18.7,1010.4,0,2.8,215,71.0,16.2,0.050614844556613525,6,10.1,0
2025,5.303,8,16,105.08378846153852,18.7,1010.4,0,2.8,215,71.0,16.2,0.050464491979568656,6,10.1,0
2025,5.303,9,81,105.13503846153846,18.7,1010.4,0,2.8,215,71.0,16.2,0.0504398921387183,6,10.1,0
2025,5.303,10,44,105.00740384615382,18.7,1010.4,0,2.8,215,71.0,16.2,0.050501200922645574,6,10.1,0
2025,5.303,11,10,105.01899999999998,18.7,1010.4,0,2.8,215,71.0,16.2,0.05049562460126264,6,10.1,0
2025,5.303,12,22,105.25442307692312,18.7,1010.4,0,2.8,215,71.0,16.2,0.050382680793608144,6,10.1,0
2025,5.303,12,30,103.53238095238096,18.7,1010.4,0,2.8,215,71.0,16.2,0.051220690099255804,6,10.1,1
2025,5.303,13,31,104.86084615384615,18.7,1010.4,0,2.8,215,71.0,16.2,0.05057178341112874,6,10.1,1
2025,5.303,15,87,105.10417307692306,18.7,1010.4,0,2.8,215,71.0,16.2,0.05045470455410814,6,10.1,0
2025,5.451,1,4,167.44722727272728,39.1,1019.8,0,3.6,239,18.0,23.3,0.032553539934834286,0,26.4,0
2025,5.451,2,16,186.0163,39.1,1019.8,0,3.6,239,18.0,23.3,0.02930388358439556,0,26.4,0
2025,5.451,3,81,170.22113636363633,39.1,1019.8,0,3.6,239,18.0,23.3,0.032023050230115105,0,26.4,0
2025,5.451,4,44,182.83085714285716,39.1,1019.8,0,3.6,239,18.0,23.3,0.029814442076048428,0,26.4,0
2025,5.451,5,63,148.52576000000002,39.1,1019.8,0,3.6,239,18.0,23.3,0.036700704308801374,0,26.4,0
2025,5.451,6,27,185.9922,39.1,1019.8,0,3.6,239,18.0,23.3,0.029307680644672193,0,26.4,0
2025,5.451,7,23,163.60647826086958,39.1,1019.8,0,3.6,239,18.0,23.3,0.033317751582601834,0,26.4,1
2025,5.451,8,14,169.9401428571429,39.1,1019.8,0,3.6,239,18.0,23.3,0.03207599986886138,0,26.4,0
2025,5.451,9,12,144.38539999999998,39.1,1019.8,0,3.6,239,18.0,23.3,0.03775312462340376,0,26.4,0
2025,5.451,10,22,172.56581818181817,39.1,1019.8,0,3.6,239,18.0,23.3,0.031587947470899116,0,26.4,0
2025,5.451,11,87,173.26586363636363,39.1,1019.8,0,3.6,239,18.0,23.3,0.03146032279872576,0,26.4,0
2025,5.451,12,18,191.30777777777777,39.1,1019.8,0,3.6,239,18.0,23.3,0.02849335277069527,0,26.4,0
2025,5.451,13,31,173.84681818181818,39.1,1019.8,0,3.6,239,18.0,23.3,0.03135518991379558,0,26.4,1
2025,5.451,14,10,172.91590909090908,39.1,1019.8,0,3.6,239,18.0,23.3,0.03152399353337802,0,26.4,0
2025,5.451,15,55,152.55919999999998,39.1,1019.8,0,3.6,239,18.0,23.3,0.03573039187410527,0,26.4,0
2025,5.451,16,1,161.60995652173918,39.1,1019.8,0,3.6,239,18.0,23.3,0.03372935750568531,0,26.4,0
2025,5.451,17,6,173.55095454545454,39.1,1019.8,0,3.6,239,18.0,23.3,0.03140864315195878,0,26.4,0
2025,5.451,18,30,167.13659090909093,39.1,1019.8,0,3.6,239,18.0,23.3,0.03261404322267714,0,26.4,1
2025,5.451,19,5,162.65756521739132,39.1,1019.8,0,3.6,239,18.0,23.3,0.03351212095616183,0,26.4,0
2025,5.451,20,7,169.18253333333334,39.1,1019.8,0,3.6,239,18.0,23.3,0.03221963811867103,0,26.4,0
2025,5.451,1,44,178.62214285714285,34.6,1017.9,0,1.5,242,13.0,24.6,0.030516933190973764,5,26.849999999999998,0
2025,5.451,2,1,240.47836363636364,34.6,1017.9,0,1.5,242,13.0,24.6,0.022667319910088298,5,26.849999999999998,0
2025,5.451,3,81,204.41241666666667,34.6,1017.9,0,1.5,242,13.0,24.6,0.02666667753793495,5,26.849999999999998,0
2025,5.451,4,16,177.81342857142857,34.6,1017.9,0,1.5,242,13.0,24.6,0.03065572743180251,5,26.849999999999998,0
2025,5.451,5,63,141.84294117647056,34.6,1017.9,0,1.5,242,13.0,24.6,0.03842982918140612,5,26.849999999999998,0
2025,5.451,6,4,195.5955833333333,34.6,1017.9,0,1.5,242,13.0,24.6,0.027868727438034348,5,26.849999999999998,0
2025,5.451,7,12,150.811625,34.6,1017.9,0,1.5,242,13.0,24.6,0.036144428521342434,5,26.849999999999998,0
2025,5.451,8,22,244.86727272727276,34.6,1017.9,0,1.5,242,13.0,24.6,0.022261039375691464,5,26.849999999999998,0
2025,5.451,9,23,196.5200769230769,34.6,1017.9,0,1.5,242,13.0,24.6,0.027737623989093303,5,26.849999999999998,1
2025,5.451,10,18,222.8376363636364,34.6,1017.9,0,1.5,242,13.0,24.6,0.024461756501064365,5,26.849999999999998,0
2025,5.451,11,14,227.35728571428567,34.6,1017.9,0,1.5,242,13.0,24.6,0.02397547975150503,5,26.849999999999998,0
2025,5.451,12,87,212.24425,34.6,1017.9,0,1.5,242,13.0,24.6,0.0256826745600882,5,26.849999999999998,0
2025,5.451,13,55,183.98677777777775,34.6,1017.9,0,1.5,242,13.0,24.6,0.02962712900262761,5,26.849999999999998,0
2025,5.451,14,5,161.21400000000006,34.6,1017.9,0,1.5,242,13.0,24.6,0.03381219993300828,5,26.849999999999998,0
2025,5.451,15,6,226.0914285714286,34.6,1017.9,0,1.5,242,13.0,24.6,0.02410971541222261,5,26.849999999999998,0
2025,5.451,16,7,111.1496,34.6,1017.9,0,1.5,242,13.0,24.6,0.04904201184709616,5,26.849999999999998,0
2025,5.451,17,10,112.9366,34.6,1017.9,0,1.5,242,13.0,24.6,0.048266018279282355,5,26.849999999999998,0
2025,5.451,18,31,143.6906,34.6,1017.9,0,1.5,242,13.0,24.6,0.03793567568094225,5,26.849999999999998,1
2025,5.451,19,27,122.46880000000002,34.6,1017.9,0,1.5,242,13.0,24.6,0.044509295428713264,5,26.849999999999998,0
2025,5.451,20,30,119.89875,34.6,1017.9,0,1.5,242,13.0,24.6,0.0454633597097551,5,26.849999999999998,1
2025,5.451,1,44,96.50616666666669,34.6,1017.9,0,1.5,242,13.0,24.6,0.0564834371551386,5,26.849999999999998,0
2025,5.451,2,1,96.59891666666668,34.6,1017.9,0,1.5,242,13.0,24.6,0.056429204261262404,5,26.849999999999998,0
2025,5.451,3,81,96.51875,34.6,1017.9,0,1.5,242,13.0,24.6,0.05647607330181959,5,26.849999999999998,0
2025,5.451,4,63,96.80416666666666,34.6,1017.9,0,1.5,242,13.0,24.6,0.056309559678044165,5,26.849999999999998,0
2025,5.451,5,16,97.07975,34.6,1017.9,0,1.5,242,13.0,24.6,0.05614971196361754,5,26.849999999999998,0
2025,5.451,6,22,97.256,34.6,1017.9,0,1.5,242,13.0,24.6,0.0560479559101752,5,26.849999999999998,0
2025,5.451,7,12,97.28049999999998,34.6,1017.9,0,1.5,242,13.0,24.6,0.05603384028659393,5,26.849999999999998,0
2025,5.451,8,18,97.30041666666666,34.6,1017.9,0,1.5,242,13.0,24.6,0.05602237057909139,5,26.849999999999998,0
2025,5.451,9,4,97.43316666666664,34.6,1017.9,0,1.5,242,13.0,24.6,0.05594604164564087,5,26.849999999999998,0
2025,5.451,10,14,98.0676923076923,34.6,1017.9,0,1.5,242,13.0,24.6,0.05558405496987952,5,26.849999999999998,0
2025,5.451,11,23,98.12830769230769,34.6,1017.9,0,1.5,242,13.0,24.6,0.055549719833060014,5,26.849999999999998,1
2025,5.451,13,10,98.41292307692308,34.6,1017.9,0,1.5,242,13.0,24.6,0.05538906710188155,5,26.849999999999998,0
2025,5.451,14,6,98.33630769230771,34.6,1017.9,0,1.5,242,13.0,24.6,0.05543222160685621,5,26.849999999999998,0
2025,5.451,14,30,98.39984615384614,34.6,1017.9,0,1.5,242,13.0,24.6,0.05539642807446541,5,26.849999999999998,1
2025,5.451,15,87,98.37223076923075,34.6,1017.9,0,1.5,242,13.0,24.6,0.05541197914671042,5,26.849999999999998,0
2025,5.451,16,31,98.66584615384616,34.6,1017.9,0,1.5,242,13.0,24.6,0.05524708105680712,5,26.849999999999998,1
2025,5.451,17,55,99.99592307692308,34.6,1017.9,0,1.5,242,13.0,24.6,0.054512222421375635,5,26.849999999999998,0
2025,5.451,18,5,99.32123076923077,34.6,1017.9,0,1.5,242,13.0,24.6,0.05488252569750367,5,26.849999999999998,0
2025,5.451,19,27,99.139,34.6,1017.9,0,1.5,242,13.0,24.6,0.054983407135436105,5,26.849999999999998,0
2025,5.451,20,7,99.66807692307694,34.6,1017.9,0,1.5,242,13.0,24.6,0.05469153382187799,5,26.849999999999998,0
2025,5.451,1,81,183.56089473684207,36.1,1014.9,0,2.6,252,14.0,26.0,0.0296958674548558,5,27.1,0
2025,5.451,2,63,165.28523809523807,36.1,1014.9,0,2.6,252,14.0,26.0,0.032979351712335674,5,27.1,0
2025,5.451,3,4,211.4254375,36.1,1014.9,0,2.6,252,14.0,26.0,0.02578213891599491,5,27.1,0
2025,5.451,4,1,235.8755,36.1,1014.9,0,2.6,252,14.0,26.0,0.023109648946160157,5,27.1,0
2025,5.451,5,44,176.81115789473682,36.1,1014.9,0,2.6,252,14.0,26.0,0.03082950230576065,5,27.1,0
2025,5.451,6,16,179.08478947368417,36.1,1014.9,0,2.6,252,14.0,26.0,0.030438095921044166,5,27.1,0
2025,5.451,7,6,189.97838888888887,36.1,1014.9,0,2.6,252,14.0,26.0,0.028692737273333137,5,27.1,0
2025,5.451,8,12,161.47228571428573,36.1,1014.9,0,2.6,252,14.0,26.0,0.033758115059107884,5,27.1,0
2025,5.451,9,22,194.9862777777778,36.1,1014.9,0,2.6,252,14.0,26.0,0.027955813414790153,5,27.1,0
2025,5.451,10,23,180.0631052631579,36.1,1014.9,0,2.6,252,14.0,26.0,0.030272720177925923,5,27.1,1
2025,5.451,11,31,165.79942857142854,36.1,1014.9,0,2.6,252,14.0,26.0,0.032877073503613664,5,27.1,1
2025,5.451,12,27,166.19628571428572,36.1,1014.9,0,2.6,252,14.0,26.0,0.03279856692688679,5,27.1,0
2025,5.451,13,14,172.70299999999995,36.1,1014.9,0,2.6,252,14.0,26.0,0.031562856464566344,5,27.1,0
2025,5.451,14,18,173.05214285714283,36.1,1014.9,0,2.6,252,14.0,26.0,0.03149917654876937,5,27.1,0
2025,5.451,15,55,172.0292857142857,36.1,1014.9,0,2.6,252,14.0,26.0,0.03168646534435582,5,27.1,0
2025,5.451,16,10,137.575375,36.1,1014.9,0,2.6,252,14.0,26.0,0.039621916349492046,5,27.1,0
2025,5.451,17,87,150.77771428571432,36.1,1014.9,0,2.6,252,14.0,26.0,0.03615255759661336,5,27.1,0
2025,5.451,18,7,157.29099999999997,36.1,1014.9,0,2.6,252,14.0,26.0,0.03465551112269615,5,27.1,0
2025,5.451,19,5,138.070875,36.1,1014.9,0,2.6,252,14.0,26.0,0.03947972372884578,5,27.1,0
2025,5.451,20,30,154.18985714285716,36.1,1014.9,0,2.6,252,14.0,26.0,0.035352519945262284,5,27.1,1
2025,5.451,1,81,97.39421818181818,30.5,1010.1,0,2.1,238,22.0,26.4,0.05596841477616181,6,24.45,0
2025,5.451,2,4,97.55465454545453,30.5,1010.1,0,2.1,238,22.0,26.4,0.0558763702808272,6,24.45,0
2025,5.451,3,63,97.56074545454544,30.5,1010.1,0,2.1,238,22.0,26.4,0.05587288180920755,6,24.45,0
2025,5.451,4,1,97.62605454545452,30.5,1010.1,0,2.1,238,22.0,26.4,0.0558355044191817,6,24.45,0
2025,5.451,5,16,97.75407272727271,30.5,1010.1,0,2.1,238,22.0,26.4,0.05576238255778788,6,24.45,0
2025,5.451,6,44,97.81118181818184,30.5,1010.1,0,2.1,238,22.0,26.4,0.05572982453205293,6,24.45,0
2025,5.451,7,31,98.18480000000002,30.5,1010.1,0,2.1,238,22.0,26.4,0.05551775834956122,6,24.45,1
2025,5.451,8,12,98.28665454545452,30.5,1010.1,0,2.1,238,22.0,26.4,0.05546022524837369,6,24.45,0
2025,5.451,9,23,98.29225454545453,30.5,1010.1,0,2.1,238,22.0,26.4,0.05545706551556639,6,24.45,1
2025,5.451,10,87,98.33894545454544,30.5,1010.1,0,2.1,238,22.0,26.4,0.05543073473896036,6,24.45,0
2025,5.451,11,10,98.47601818181822,30.5,1010.1,0,2.1,238,22.0,26.4,0.05535357847162048,6,24.45,0
2025,5.451,12,18,98.5197090909091,30.5,1010.1,0,2.1,238,22.0,26.4,0.05532903061021107,6,24.45,0
2025,5.451,13,55,98.6200181818182,30.5,1010.1,0,2.1,238,22.0,26.4,0.05527275395498718,6,24.45,0
2025,5.451,14,6,98.72190909090904,30.5,1010.1,0,2.1,238,22.0,26.4,0.05521570693067122,6,24.45,0
2025,5.451,15,30,98.67718181818182,30.5,1010.1,0,2.1,238,22.0,26.4,0.05524073447946425,6,24.45,1
2025,5.451,16,7,98.64587272727267,30.5,1010.1,0,2.1,238,22.0,26.4,0.05525826726750585,6,24.45,0
2025,5.451,17,5,98.92824074074076,30.5,1010.1,0,2.1,238,22.0,26.4,0.055100545195030055,6,24.45,0
2025,5.451,18,27,99.35846296296296,30.5,1010.1,0,2.1,238,22.0,26.4,0.05486195979130559,6,24.45,0
2025,5.451,19,22,99.53483333333337,30.5,1010.1,0,2.1,238,22.0,26.4,0.054764747349755255,6,24.45,0
2025,5.451,20,14,113.271,30.5,1010.1,0,2.1,238,22.0,26.4,0.04812352676324919,6,24.45,0
2025,5.807,1,4,156.9481739130435,36.7,1011.3,0,5.2,285,41.0,14.0,0.036999474764308794,0,20.3,0
2025,5.807,2,63,132.37835714285714,36.7,1011.3,0,5.2,285,41.0,14.0,0.043866687314553475,0,20.3,0
2025,5.807,3,16,148.3982307692308,36.7,1011.3,0,5.2,285,41.0,14.0,0.039131194286475525,0,20.3,0
2025,5.807,4,44,158.23337500000002,36.7,1011.3,0,5.2,285,41.0,14.0,0.03669895810539338,0,20.3,0
2025,5.807,5,1,169.98690909090908,36.7,1011.3,0,5.2,285,41.0,14.0,0.034161454144062436,0,20.3,0
2025,5.807,6,22,157.21183333333332,36.7,1011.3,0,5.2,285,41.0,14.0,0.03693742307353879,0,20.3,0
2025,5.807,7,14,153.23387499999998,36.7,1011.3,0,5.2,285,41.0,14.0,0.037896320249031105,0,20.3,0
2025,5.807,8,6,139.67722222222224,36.7,1011.3,0,5.2,285,41.0,14.0,0.04157442357180642,0,20.3,0
2025,5.807,9,12,136.8520370370371,36.7,1011.3,0,5.2,285,41.0,14.0,0.04243268953627937,0,20.3,0
2025,5.807,10,55,140.09766666666667,36.7,1011.3,0,5.2,285,41.0,14.0,0.04144965535947542,0,20.3,0
2025,5.807,11,23,154.26083333333335,36.7,1011.3,0,5.2,285,41.0,14.0,0.03764403364431455,0,20.3,1
2025,5.807,12,62,160.4245652173913,36.7,1011.3,0,5.2,285,41.0,14.0,0.03619769822739389,0,20.3,0
2025,5.807,13,30,141.8434814814815,36.7,1011.3,0,5.2,285,41.0,14.0,0.04093949146868719,0,20.3,1
2025,5.807,14,10,159.4131363636364,36.7,1011.3,0,5.2,285,41.0,14.0,0.036427361837695016,0,20.3,0
2025,5.807,15,81,158.34116666666668,36.7,1011.3,0,5.2,285,41.0,14.0,0.036673975077022504,0,20.3,0
2025,5.807,16,18,152.484,36.7,1011.3,0,5.2,285,41.0,14.0,0.038082684084887596,0,20.3,0
2025,5.807,17,27,187.92220000000003,36.7,1011.3,0,5.2,285,41.0,14.0,0.030901085662045247,0,20.3,0
2025,5.807,18,87,237.552875,36.7,1011.3,0,5.2,285,41.0,14.0,0.024445084068125886,0,20.3,0
2025,5.807,19,31,184.03835,36.7,1011.3,0,5.2,285,41.0,14.0,0.031553206165997466,0,20.3,1
2025,5.807,20,5,147.45344,36.7,1011.3,0,5.2,285,41.0,14.0,0.039381922863244156,0,20.3,0
2025,5.807,1,81,412.981375,37.9,1015.3,0,3.1,164,40.0,13.9,0.014061166802013771,1,19.55,0
2025,5.807,2,4,451.1747142857144,37.9,1015.3,0,3.1,164,40.0,13.9,0.01287084540895307,1,19.55,0
2025,5.807,3,6,475.958,37.9,1015.3,0,3.1,164,40.0,13.9,0.012200656360435165,1,19.55,0
2025,5.807,4,44,375.05933333333337,37.9,1015.3,0,3.1,164,40.0,13.9,0.015482883597084194,1,19.55,0
2025,5.807,5,30,424.7986250000001,37.9,1015.3,0,3.1,164,40.0,13.9,0.013670006582530722,1,19.55,1
2025,5.807,6,63,412.99887500000006,37.9,1015.3,0,3.1,164,40.0,13.9,0.014060570988238163,1,19.55,0
2025,5.807,7,16,374.3947777777778,37.9,1015.3,0,3.1,164,40.0,13.9,0.015510365915004157,1,19.55,0
2025,5.807,8,1,774.84525,37.9,1015.3,0,3.1,164,40.0,13.9,0.007494399688195805,1,19.55,0
2025,5.807,9,10,427.36725,37.9,1015.3,0,3.1,164,40.0,13.9,0.01358784511447707,1,19.55,0
2025,5.807,10,55,664.4376,37.9,1015.3,0,3.1,164,40.0,13.9,0.008739722134930353,1,19.55,0
2025,5.807,11,23,572.0398333333334,37.9,1015.3,0,3.1,164,40.0,13.9,0.010151390972481812,1,19.55,1
2025,5.807,12,27,481.324,37.9,1015.3,0,3.1,164,40.0,13.9,0.012064638372489217,1,19.55,0
2025,5.807,13,5,426.53325,37.9,1015.3,0,3.1,164,40.0,13.9,0.013614413413256763,1,19.55,0
2025,5.807,14,31,417.8572500000001,37.9,1015.3,0,3.1,164,40.0,13.9,0.01389709045373749,1,19.55,1
2025,5.807,15,87,672.8268,37.9,1015.3,0,3.1,164,40.0,13.9,0.008630750142532968,1,19.55,0
2025,5.807,16,12,416.453875,37.9,1015.3,0,3.1,164,40.0,13.9,0.013943921160536688,1,19.55,0
2025,5.807,17,14,888.2845,37.9,1015.3,0,3.1,164,40.0,13.9,0.00653731996899642,1,19.55,0
2025,5.807,18,22,478.4025714285714,37.9,1015.3,0,3.1,164,40.0,13.9,0.012138312682265805,1,19.55,0
2025,5.807,19,18,467.8187142857142,37.9,1015.3,0,3.1,164,40.0,13.9,0.01241292796263266,1,19.55,0
2025,5.807,20,7,119.955,37.9,1015.3,0,3.1,164,40.0,13.9,0.04840982034929766,1,19.55,0
2025,5.807,1,4,195.12066666666664,39.2,1014.9,0,2.8,139,36.0,14.6,0.029761070927050277,2,20.599999999999998,0
2025,5.807,2,81,196.3582,39.2,1014.9,0,2.8,139,36.0,14.6,0.02957350393311815,2,20.599999999999998,0
2025,5.807,3,63,235.0080769230769,39.2,1014.9,0,2.8,139,36.0,14.6,0.024709789025254454,2,20.599999999999998,0
2025,5.807,4,16,202.7294545454545,39.2,1014.9,0,2.8,139,36.0,14.6,0.028644086341671666,2,20.599999999999998,0
